Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
1:7:901;bleach_cleanser;None;X=45.093 Y=33.058 Z=-58.103;P=-2.933334 Y=172.416153 R=44.053921;X=28.439 Y=2.178 Z=-67.959;P=-46.269634 Y=0.659406 R=-155.966507;X=24.890 Y=20.090 Z=-5.013;P=-60.864223 Y=2.257077 R=-3.130066;3;4;X=25.599 Y=20.301 Z=-5.894;X=0.468 Y=-0.205 Z=-0.860
1:8:456;bleach_cleanser;None;X=38.520 Y=22.362 Z=-62.077;P=7.269295 Y=161.578857 R=51.223858;X=19.585 Y=-2.138 Z=-68.585;P=-47.584000 Y=13.643420 R=-156.555725;X=16.239 Y=9.833 Z=-2.373;P=-54.261589 Y=-1.948517 R=-1.185455;3;4;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
1:8:931;bleach_cleanser;None;X=36.778 Y=18.692 Z=-54.734;P=-4.887526 Y=166.548691 R=49.585388;X=23.903 Y=-9.683 Z=-64.898;P=-34.880135 Y=12.001729 R=-157.215439;X=10.103 Y=1.300 Z=-2.842;P=-54.926632 Y=-21.445639 R=10.197506;3;4;X=10.508 Y=0.794 Z=-3.636;X=0.471 Y=-0.281 Z=-0.836
1:9:431;bleach_cleanser;None;X=31.998 Y=21.760 Z=-57.050;P=5.850651 Y=173.958786 R=48.146561;X=35.752 Y=-21.983 Z=-66.957;P=-19.168707 Y=-9.919125 R=-111.164711;X=15.183 Y=-3.458 Z=-4.038;P=-57.416344 Y=-19.760283 R=9.901034;3;4;X=16.342 Y=-3.483 Z=-5.151;X=0.422 Y=-0.239 Z=-0.874
1:9:911;bleach_cleanser;None;X=31.226 Y=24.775 Z=-58.038;P=13.461899 Y=-177.978531 R=46.373676;X=40.837 Y=-21.441 Z=-73.245;P=-24.425226 Y=-1.997714 R=-106.044792;X=23.196 Y=-4.923 Z=-6.379;P=-62.649525 Y=-18.397676 R=8.266234;3;4;X=23.646 Y=-4.669 Z=-7.261;X=0.358 Y=-0.246 Z=-0.901
1:10:421;bleach_cleanser;None;X=35.698 Y=18.313 Z=-57.254;P=6.342623 Y=174.897919 R=39.614529;X=40.704 Y=-21.126 Z=-63.487;P=-11.116133 Y=-1.752216 R=-125.865944;X=20.003 Y=-3.130 Z=-4.204;P=-59.404472 Y=-20.950735 R=10.611941;3;4;X=20.489 Y=-2.652 Z=-5.163;X=0.344 Y=-0.193 Z=-0.919
1:10:941;bleach_cleanser;None;X=32.610 Y=12.829 Z=-57.159;P=4.646769 Y=165.338516 R=44.597038;X=30.073 Y=-23.579 Z=-70.728;P=-35.080441 Y=-5.473290 R=-120.630775;X=15.698 Y=-3.778 Z=-4.722;P=-60.853115 Y=-15.866259 R=6.009562;3;4;X=16.060 Y=-3.377 Z=-5.646;X=0.381 Y=-0.163 Z=-0.910
1:11:521;bleach_cleanser;None;X=25.094 Y=-2.223 Z=-69.369;P=27.350431 Y=144.180374 R=40.732208;X=18.818 Y=-19.142 Z=-70.961;P=-37.145027 Y=0.774438 R=-130.701996;X=14.695 Y=-2.656 Z=-5.109;P=-61.537434 Y=-15.395926 R=4.158346;3;4;X=15.555 Y=-1.909 Z=-6.344;X=0.343 Y=-0.223 Z=-0.912
1:11:891;None;None;X=21.796 Y=-3.062 Z=-68.584;P=37.256588 Y=134.468094 R=24.633808;X=20.329 Y=-15.863 Z=-66.859;P=-25.270523 Y=6.619018 R=-128.846817;X=16.347 Y=-2.165 Z=-5.711;P=-63.325222 Y=-19.524971 R=8.785205;3;4;X=16.851 Y=-1.766 Z=-6.654;X=0.345 Y=-0.226 Z=-0.911
1:12:411;None;None;X=14.813 Y=6.454 Z=-69.433;P=48.586025 Y=134.886139 R=15.264283;X=21.118 Y=-14.964 Z=-75.664;P=-40.102901 Y=4.886009 R=-118.053230;X=17.531 Y=-3.862 Z=-5.352;P=-62.604855 Y=-16.996382 R=5.334882;3;4;X=18.193 Y=-3.947 Z=-5.956;X=0.527 Y=-0.292 Z=-0.798
