Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
2:8:484;None;None;X=-54.341 Y=-212.181 Z=-54.565;P=10.989678 Y=-147.173538 R=38.983997;X=-42.306 Y=-222.046 Z=-49.274;P=-17.344677 Y=41.117687 R=-175.615295;X=-76.073 Y=-235.586 Z=1.609;P=-43.244354 Y=51.130066 R=7.097044;0;0;X=-75.437 Y=-236.146 Z=1.545;X=0.410 Y=0.400 Z=-0.820
2:8:982;orange;orange;X=-52.898 Y=-211.939 Z=-58.007;P=20.673958 Y=-144.871063 R=16.658825;X=-50.402 Y=-213.010 Z=-54.826;P=-38.741032 Y=53.976269 R=161.642426;X=-76.123 Y=-234.179 Z=-2.040;P=-43.057064 Y=53.886318 R=5.826582;0;0;X=-75.174 Y=-233.959 Z=-2.352;X=0.405 Y=0.358 Z=-0.841
2:9:483;None;None;X=-56.277 Y=-215.230 Z=-43.162;P=7.723188 Y=-141.710785 R=-17.042816;X=-55.472 Y=-215.061 Z=-42.496;P=-23.858294 Y=52.785458 R=150.263367;X=-79.276 Y=-240.775 Z=3.173;P=-44.937901 Y=54.855389 R=4.697764;0;0;X=-77.869 Y=-239.611 Z=1.418;X=0.415 Y=0.430 Z=-0.802
2:9:982;None;None;X=-61.948 Y=-216.947 Z=-26.980;P=-9.555017 Y=-140.121170 R=-14.449773;X=-57.118 Y=-220.586 Z=-25.630;P=-1.274199 Y=64.182388 R=155.677322;X=-84.106 Y=-250.872 Z=7.045;P=-46.901756 Y=55.525383 R=2.470430;0;0;X=-82.829 Y=-250.032 Z=6.354;X=0.409 Y=0.504 Z=-0.761
2:10:483;None;None;X=-66.501 Y=-217.024 Z=-27.584;P=-5.142272 Y=-129.568558 R=-18.696062;X=-51.477 Y=-231.663 Z=-24.706;P=-0.427659 Y=45.205009 R=137.330215;X=-83.918 Y=-254.290 Z=6.201;P=-49.263935 Y=53.620010 R=1.908817;0;0;X=-83.341 Y=-254.177 Z=5.520;X=0.345 Y=0.394 Z=-0.852
2:10:984;None;None;X=-65.081 Y=-221.109 Z=-36.977;P=3.105755 Y=-137.061066 R=-11.231206;X=-48.487 Y=-238.790 Z=-36.077;P=-10.061175 Y=36.386463 R=147.498383;X=-80.524 Y=-254.206 Z=3.266;P=-58.182491 Y=47.710419 R=1.962331;0;0;X=-80.520 Y=-253.781 Z=2.761;X=0.400 Y=0.476 Z=-0.783
2:11:486;None;None;X=-66.927 Y=-221.209 Z=-37.520;P=6.614724 Y=-133.504745 R=-10.183579;X=-48.257 Y=-239.661 Z=-36.854;P=-15.669881 Y=34.945877 R=143.065796;X=-80.156 Y=-254.041 Z=5.416;P=-49.350582 Y=52.660122 R=-0.044988;0;0;X=-79.719 Y=-254.100 Z=4.397;X=0.402 Y=0.531 Z=-0.746
2:11:981;None;None;X=-62.787 Y=-221.539 Z=-41.374;P=12.340198 Y=-141.781189 R=-16.559399;X=-51.117 Y=-230.894 Z=-42.762;P=-20.693798 Y=45.815826 R=158.976273;X=-80.180 Y=-251.947 Z=6.254;P=-46.934662 Y=51.880333 R=1.362514;0;0;X=-79.254 Y=-252.353 Z=5.268;X=0.399 Y=0.478 Z=-0.782
2:12:482;orange;None;X=-52.081 Y=-223.192 Z=-43.898;P=19.356543 Y=-138.919815 R=-34.213215;X=-55.358 Y=-219.146 Z=-43.901;P=-24.678900 Y=57.170452 R=151.928452;X=-77.102 Y=-247.030 Z=3.639;P=-45.186275 Y=53.368599 R=1.348956;0;0;X=-76.205 Y=-247.652 Z=3.056;X=0.379 Y=0.420 Z=-0.825
2:12:981;None;None;X=-54.600 Y=-220.381 Z=-41.522;P=12.091455 Y=-129.924423 R=-30.568420;X=-54.976 Y=-218.473 Z=-41.319;P=-18.624941 Y=43.343895 R=147.702164;X=-77.632 Y=-245.267 Z=4.638;P=-41.634090 Y=56.491207 R=-0.567414;0;0;X=0.000 Y=0.000 Z=0.000;X=0.000 Y=0.000 Z=0.000
